Date&Time(GMT),"Value of hourly average sea water temperature measured at depth 11.6 m, 2km from shore line (Hadera) - degrees Celsius",
3/6/2003 21:00,24.82,
3/6/2003 22:00,24.83,
3/6/2003 23:00,24.84,
4/6/2003 0:00,24.70,
4/6/2003 1:00,24.67,
4/6/2003 2:00,24.60,
4/6/2003 3:00,24.53,
4/6/2003 4:00,24.32,
4/6/2003 5:00,23.77,
4/6/2003 6:00,23.58,
4/6/2003 7:00,23.71,
4/6/2003 8:00,23.88,
4/6/2003 9:00,24.00,
4/6/2003 10:00,24.25,
4/6/2003 11:00,24.43,
4/6/2003 12:00,24.50,
4/6/2003 13:00,24.39,
4/6/2003 14:00,24.40,
4/6/2003 15:00,24.55,
4/6/2003 16:00,24.55,
4/6/2003 17:00,24.46,
4/6/2003 18:00,24.12,
4/6/2003 19:00,23.99,
4/6/2003 20:00,23.79,
4/6/2003 21:00,23.61,
4/6/2003 22:00,23.55,
4/6/2003 23:00,23.50,
5/6/2003 0:00,23.45,
5/6/2003 1:00,23.37,
5/6/2003 2:00,23.32,
5/6/2003 3:00,23.31,
5/6/2003 4:00,23.31,
5/6/2003 5:00,23.31,
5/6/2003 6:00,23.32,
5/6/2003 7:00,23.35,
5/6/2003 8:00,23.39,
5/6/2003 9:00,23.64,
5/6/2003 10:00,23.90,
5/6/2003 11:00,24.03,
5/6/2003 12:00,24.10,
5/6/2003 13:00,24.27,
5/6/2003 14:00,24.43,
5/6/2003 15:00,24.47,
5/6/2003 16:00,24.45,
5/6/2003 17:00,24.28,
5/6/2003 18:00,24.20,
5/6/2003 19:00,23.95,
5/6/2003 20:00,23.73,
5/6/2003 21:00,23.25,
5/6/2003 22:00,22.93,
5/6/2003 23:00,22.84,
6/6/2003 0:00,22.66,
6/6/2003 1:00,22.75,
6/6/2003 2:00,22.79,
6/6/2003 3:00,22.60,
6/6/2003 4:00,22.74,
6/6/2003 5:00,23.18,
6/6/2003 6:00,23.40,
6/6/2003 7:00,23.55,
6/6/2003 8:00,23.64,
6/6/2003 9:00,23.71,
6/6/2003 10:00,23.75,
6/6/2003 11:00,23.80,
6/6/2003 12:00,23.83,
6/6/2003 13:00,23.88,
6/6/2003 14:00,24.09,
6/6/2003 15:00,24.26,
6/6/2003 16:00,24.28,
6/6/2003 17:00,24.18,
6/6/2003 18:00,24.17,
6/6/2003 19:00,24.19,
6/6/2003 20:00,23.92,
6/6/2003 21:00,23.54,
6/6/2003 22:00,23.21,
6/6/2003 23:00,23.12,
7/6/2003 0:00,23.16,
7/6/2003 1:00,23.28,
7/6/2003 2:00,23.43,
7/6/2003 3:00,23.58,
7/6/2003 4:00,23.69,
7/6/2003 5:00,23.78,
7/6/2003 6:00,23.85,
7/6/2003 7:00,23.93,
7/6/2003 8:00,24.00,
7/6/2003 9:00,24.04,
7/6/2003 10:00,24.07,
7/6/2003 11:00,24.21,
7/6/2003 12:00,24.39,
7/6/2003 13:00,24.66,
7/6/2003 14:00,24.70,
7/6/2003 15:00,24.68,
7/6/2003 16:00,24.59,
7/6/2003 17:00,24.48,
7/6/2003 18:00,24.46,
7/6/2003 19:00,24.40,
7/6/2003 20:00,23.89,
7/6/2003 21:00,23.99,
7/6/2003 22:00,24.04,
7/6/2003 23:00,23.94,
8/6/2003 0:00,23.94,
8/6/2003 1:00,24.03,
8/6/2003 2:00,24.07,
8/6/2003 3:00,24.05,
8/6/2003 4:00,24.02,
8/6/2003 5:00,24.10,
8/6/2003 6:00,24.18,
8/6/2003 7:00,24.22,
8/6/2003 8:00,24.21,
8/6/2003 9:00,24.33,
8/6/2003 10:00,24.58,
8/6/2003 11:00,24.65,
8/6/2003 12:00,24.70,
8/6/2003 13:00,24.71,
8/6/2003 14:00,24.62,
8/6/2003 15:00,24.74,
8/6/2003 16:00,24.94,
8/6/2003 17:00,24.88,
8/6/2003 18:00,24.66,
8/6/2003 19:00,24.42,
8/6/2003 20:00,24.39,
8/6/2003 21:00,24.34,
8/6/2003 22:00,24.38,
8/6/2003 23:00,24.38,
9/6/2003 0:00,24.29,
9/6/2003 1:00,24.30,
9/6/2003 2:00,24.31,
9/6/2003 3:00,24.32,
9/6/2003 4:00,24.30,
9/6/2003 5:00,24.47,
9/6/2003 6:00,24.51,
9/6/2003 7:00,24.45,
9/6/2003 8:00,24.49,
9/6/2003 9:00,24.58,
9/6/2003 10:00,24.69,
9/6/2003 11:00,24.78,
9/6/2003 12:00,24.83,
9/6/2003 13:00,24.93,
9/6/2003 14:00,25.06,
9/6/2003 15:00,25.11,
9/6/2003 16:00,25.22,
9/6/2003 17:00,25.02,
9/6/2003 18:00,24.82,
9/6/2003 19:00,24.77,
9/6/2003 20:00,24.80,
9/6/2003 21:00,24.75,
9/6/2003 22:00,24.79,
9/6/2003 23:00,24.78,
10/6/2003 0:00,24.73,
10/6/2003 1:00,24.64,
10/6/2003 2:00,24.66,
10/6/2003 3:00,24.64,
10/6/2003 4:00,24.66,
10/6/2003 5:00,24.71,
10/6/2003 6:00,24.71,
10/6/2003 7:00,24.76,
10/6/2003 8:00,24.90,
10/6/2003 9:00,25.10,
10/6/2003 10:00,25.18,
10/6/2003 11:00,25.21,
10/6/2003 12:00,25.25,
10/6/2003 13:00,25.23,
10/6/2003 14:00,25.31,
10/6/2003 15:00,25.31,
10/6/2003 16:00,25.27,
10/6/2003 17:00,25.27,
10/6/2003 18:00,25.27,
10/6/2003 19:00,25.25,
10/6/2003 20:00,25.24,
10/6/2003 21:00,25.24,
10/6/2003 22:00,25.19,
10/6/2003 23:00,25.07,
11/6/2003 0:00,25.01,
11/6/2003 1:00,24.95,
11/6/2003 2:00,24.92,
11/6/2003 3:00,24.91,
11/6/2003 4:00,24.82,
11/6/2003 5:00,24.78,
11/6/2003 6:00,24.67,
11/6/2003 7:00,24.87,
11/6/2003 8:00,25.25,
11/6/2003 9:00,25.68,
11/6/2003 10:00,25.72,
11/6/2003 11:00,25.68,
11/6/2003 12:00,25.74,
11/6/2003 13:00,25.63,
11/6/2003 14:00,25.59,
11/6/2003 15:00,25.61,
11/6/2003 16:00,25.63,
11/6/2003 17:00,25.65,
11/6/2003 18:00,25.67,
11/6/2003 19:00,25.64,
11/6/2003 20:00,25.56,
11/6/2003 21:00,25.59,
11/6/2003 22:00,25.57,
11/6/2003 23:00,25.55,
12/6/2003 0:00,25.54,
12/6/2003 1:00,25.46,
12/6/2003 2:00,25.47,
12/6/2003 3:00,25.56,
12/6/2003 4:00,25.65,
12/6/2003 5:00,25.73,
12/6/2003 6:00,25.69,
12/6/2003 7:00,25.75,
12/6/2003 8:00,25.78,
12/6/2003 9:00,25.81,
12/6/2003 10:00,25.85,
12/6/2003 11:00,25.90,
12/6/2003 12:00,25.85,
12/6/2003 13:00,25.91,
12/6/2003 14:00,25.81,
12/6/2003 15:00,25.45,
12/6/2003 16:00,25.46,
12/6/2003 17:00,25.47,
12/6/2003 18:00,25.46,
12/6/2003 19:00,25.48,
12/6/2003 20:00,25.40,
12/6/2003 21:00,25.33,
12/6/2003 22:00,25.28,
12/6/2003 23:00,25.27,
13/6/2003 0:00,25.30,
13/6/2003 1:00,25.35,
13/6/2003 2:00,25.37,
13/6/2003 3:00,25.35,
13/6/2003 4:00,25.26,
13/6/2003 5:00,25.20,
13/6/2003 6:00,25.19,
13/6/2003 7:00,25.25,
13/6/2003 8:00,25.33,
13/6/2003 9:00,25.35,
13/6/2003 10:00,25.37,
13/6/2003 11:00,25.41,
13/6/2003 12:00,25.50,
13/6/2003 13:00,25.58,
13/6/2003 14:00,25.67,
13/6/2003 15:00,25.78,
13/6/2003 16:00,25.84,
13/6/2003 17:00,25.86,
13/6/2003 18:00,25.90,
13/6/2003 19:00,25.94,
13/6/2003 20:00,25.97,
13/6/2003 21:00,25.98,
13/6/2003 22:00,25.98,
13/6/2003 23:00,25.98,
14/6/2003 0:00,25.96,
14/6/2003 1:00,25.97,
14/6/2003 2:00,25.98,
14/6/2003 3:00,26.00,
14/6/2003 4:00,26.01,
14/6/2003 5:00,26.03,
14/6/2003 6:00,26.05,
14/6/2003 7:00,26.06,
14/6/2003 8:00,26.08,
14/6/2003 9:00,26.10,
14/6/2003 10:00,26.13,
14/6/2003 11:00,26.19,
14/6/2003 12:00,26.29,
14/6/2003 13:00,26.35,
14/6/2003 14:00,26.41,
14/6/2003 15:00,26.46,
14/6/2003 16:00,26.47,
14/6/2003 17:00,26.46,
14/6/2003 18:00,26.46,
14/6/2003 19:00,26.44,
14/6/2003 20:00,26.44,
14/6/2003 21:00,26.48,
14/6/2003 22:00,26.39,
14/6/2003 23:00,26.34,
15/6/2003 0:00,26.30,
15/6/2003 1:00,26.28,
15/6/2003 2:00,26.28,
15/6/2003 3:00,26.29,
15/6/2003 4:00,26.27,
15/6/2003 5:00,26.30,
15/6/2003 6:00,26.33,
15/6/2003 7:00,26.26,
15/6/2003 8:00,26.28,
15/6/2003 9:00,26.30,
15/6/2003 10:00,26.29,
15/6/2003 11:00,26.33,
15/6/2003 12:00,26.52,
15/6/2003 13:00,26.68,
15/6/2003 14:00,26.76,
15/6/2003 15:00,26.85,
15/6/2003 16:00,26.88,
15/6/2003 17:00,26.90,
15/6/2003 18:00,26.91,
15/6/2003 19:00,26.89,
15/6/2003 20:00,26.84,
15/6/2003 21:00,26.86,
15/6/2003 22:00,26.87,
15/6/2003 23:00,26.89,
16/6/2003 0:00,26.90,
16/6/2003 1:00,26.91,
16/6/2003 2:00,26.91,
16/6/2003 3:00,26.90,
16/6/2003 4:00,26.82,
16/6/2003 5:00,26.16,
16/6/2003 6:00,25.53,
16/6/2003 7:00,25.67,
16/6/2003 8:00,26.12,
16/6/2003 9:00,26.62,
16/6/2003 10:00,26.74,
16/6/2003 11:00,26.63,
16/6/2003 12:00,26.87,
16/6/2003 13:00,27.02,
16/6/2003 14:00,27.29,
16/6/2003 15:00,27.40,
16/6/2003 16:00,27.22,
16/6/2003 17:00,27.02,
16/6/2003 18:00,26.91,
16/6/2003 19:00,26.89,
16/6/2003 20:00,26.88,
16/6/2003 21:00,26.58,
16/6/2003 22:00,25.86,
16/6/2003 23:00,25.43,
17/6/2003 0:00,25.47,
17/6/2003 1:00,25.59,
17/6/2003 2:00,25.67,
17/6/2003 3:00,25.63,
17/6/2003 4:00,25.57,
17/6/2003 5:00,25.56,
17/6/2003 6:00,25.70,
17/6/2003 7:00,25.86,
17/6/2003 8:00,26.01,
17/6/2003 9:00,25.97,
17/6/2003 10:00,25.96,
17/6/2003 11:00,25.97,
17/6/2003 12:00,26.00,
17/6/2003 13:00,26.06,
17/6/2003 14:00,26.10,
17/6/2003 15:00,26.13,
17/6/2003 16:00,26.13,
17/6/2003 17:00,26.13,
17/6/2003 18:00,26.09,
17/6/2003 19:00,26.01,
17/6/2003 20:00,25.84,
17/6/2003 21:00,25.67,
17/6/2003 22:00,25.66,
17/6/2003 23:00,25.69,
18/6/2003 0:00,25.78,
18/6/2003 1:00,25.75,
18/6/2003 2:00,25.72,
18/6/2003 3:00,25.74,
18/6/2003 4:00,25.78,
18/6/2003 5:00,25.78,
18/6/2003 6:00,25.78,
18/6/2003 7:00,25.74,
18/6/2003 8:00,25.72,
18/6/2003 9:00,25.85,
18/6/2003 10:00,25.79,
18/6/2003 11:00,25.85,
18/6/2003 12:00,25.89,
18/6/2003 13:00,25.91,
18/6/2003 14:00,25.94,
18/6/2003 15:00,25.89,
18/6/2003 16:00,25.80,
18/6/2003 17:00,25.73,
18/6/2003 18:00,25.61,
18/6/2003 19:00,25.55,
18/6/2003 20:00,25.46,
18/6/2003 21:00,25.44,
18/6/2003 22:00,25.47,
18/6/2003 23:00,25.46,
19/6/2003 0:00,25.42,
19/6/2003 1:00,25.40,
19/6/2003 2:00,25.40,
19/6/2003 3:00,25.41,
19/6/2003 4:00,25.44,
19/6/2003 5:00,25.48,
19/6/2003 6:00,25.53,
19/6/2003 7:00,25.64,
19/6/2003 8:00,25.61,
19/6/2003 9:00,25.58,
19/6/2003 10:00,25.58,
19/6/2003 11:00,25.60,
19/6/2003 12:00,25.69,
19/6/2003 13:00,25.86,
19/6/2003 14:00,26.22,
19/6/2003 15:00,26.14,
19/6/2003 16:00,26.01,
19/6/2003 17:00,26.38,
19/6/2003 18:00,26.20,
19/6/2003 19:00,25.90,
19/6/2003 20:00,25.78,
19/6/2003 21:00,25.79,
19/6/2003 22:00,25.89,
19/6/2003 23:00,25.77,
20/6/2003 0:00,25.69,
20/6/2003 1:00,25.95,
20/6/2003 2:00,26.33,
20/6/2003 3:00,26.48,
20/6/2003 4:00,26.45,
20/6/2003 5:00,26.38,
20/6/2003 6:00,26.36,
20/6/2003 7:00,26.40,
20/6/2003 8:00,26.44,
20/6/2003 9:00,26.51,
20/6/2003 10:00,26.52,
20/6/2003 11:00,26.54,
20/6/2003 12:00,26.60,
20/6/2003 13:00,26.69,
20/6/2003 14:00,26.76,
20/6/2003 15:00,26.75,
20/6/2003 16:00,26.66,
20/6/2003 17:00,26.66,
20/6/2003 18:00,26.67,
20/6/2003 19:00,26.68,
20/6/2003 20:00,26.65,
20/6/2003 21:00,26.62,
20/6/2003 22:00,26.58,
20/6/2003 23:00,26.54,
21/6/2003 0:00,26.51,
21/6/2003 1:00,26.49,
21/6/2003 2:00,26.50,
21/6/2003 3:00,26.48,
21/6/2003 4:00,26.45,
21/6/2003 5:00,26.43,
21/6/2003 6:00,26.44,
21/6/2003 7:00,26.50,
21/6/2003 8:00,26.60,
21/6/2003 9:00,26.57,
21/6/2003 10:00,26.60,
21/6/2003 11:00,26.68,
21/6/2003 12:00,26.78,
21/6/2003 13:00,26.83,
21/6/2003 14:00,26.88,
21/6/2003 15:00,26.88,
21/6/2003 16:00,26.88,
21/6/2003 17:00,26.89,
21/6/2003 18:00,26.91,
21/6/2003 19:00,26.95,
21/6/2003 20:00,26.98,
21/6/2003 21:00,26.99,
21/6/2003 22:00,26.98,
21/6/2003 23:00,26.97,
22/6/2003 0:00,26.96,
22/6/2003 1:00,26.96,
22/6/2003 2:00,26.97,
22/6/2003 3:00,26.98,
22/6/2003 4:00,27.00,
22/6/2003 5:00,26.99,
22/6/2003 6:00,26.98,
22/6/2003 7:00,27.01,
22/6/2003 8:00,27.05,
22/6/2003 9:00,27.09,
22/6/2003 10:00,27.11,
22/6/2003 11:00,27.15,
22/6/2003 12:00,27.20,
22/6/2003 13:00,27.24,
22/6/2003 14:00,27.28,
22/6/2003 15:00,27.30,
22/6/2003 16:00,27.30,
22/6/2003 17:00,27.29,
22/6/2003 18:00,27.26,
22/6/2003 19:00,27.23,
22/6/2003 20:00,27.20,
22/6/2003 21:00,27.10,
22/6/2003 22:00,27.03,
22/6/2003 23:00,27.09,
23/6/2003 0:00,27.02,
23/6/2003 1:00,27.02,
23/6/2003 2:00,27.01,
23/6/2003 3:00,27.03,
23/6/2003 4:00,27.03,
23/6/2003 5:00,27.02,
23/6/2003 6:00,27.01,
23/6/2003 7:00,26.99,
23/6/2003 8:00,26.96,
23/6/2003 9:00,26.92,
23/6/2003 10:00,26.93,
23/6/2003 11:00,26.97,
23/6/2003 12:00,27.13,
23/6/2003 13:00,27.25,
23/6/2003 14:00,27.36,
23/6/2003 15:00,27.43,
23/6/2003 16:00,27.41,
23/6/2003 17:00,27.34,
23/6/2003 18:00,27.30,
23/6/2003 19:00,27.26,
23/6/2003 20:00,27.20,
23/6/2003 21:00,27.17,
23/6/2003 22:00,27.12,
23/6/2003 23:00,27.14,
24/6/2003 0:00,27.13,
24/6/2003 1:00,27.15,
24/6/2003 2:00,27.21,
24/6/2003 3:00,27.24,
24/6/2003 4:00,27.28,
24/6/2003 5:00,27.28,
24/6/2003 6:00,27.24,
24/6/2003 7:00,27.27,
24/6/2003 8:00,27.35,
24/6/2003 9:00,27.38,
24/6/2003 10:00,27.41,
24/6/2003 11:00,27.49,
24/6/2003 12:00,27.66,
24/6/2003 13:00,27.78,
24/6/2003 14:00,27.71,
24/6/2003 15:00,27.69,
24/6/2003 16:00,27.72,
24/6/2003 17:00,27.79,
24/6/2003 18:00,27.84,
24/6/2003 19:00,27.87,
24/6/2003 20:00,27.86,
24/6/2003 21:00,27.80,
24/6/2003 22:00,27.78,
24/6/2003 23:00,27.79,
25/6/2003 0:00,27.76,
25/6/2003 1:00,27.77,
25/6/2003 2:00,27.72,
25/6/2003 3:00,27.57,
25/6/2003 4:00,27.37,
25/6/2003 5:00,27.16,
25/6/2003 6:00,27.01,
25/6/2003 7:00,26.71,
25/6/2003 8:00,26.64,
25/6/2003 9:00,26.67,
25/6/2003 10:00,26.89,
25/6/2003 11:00,27.01,
25/6/2003 12:00,26.79,
25/6/2003 13:00,26.65,
25/6/2003 14:00,26.76,
25/6/2003 15:00,26.69,
25/6/2003 16:00,26.70,
25/6/2003 17:00,26.73,
25/6/2003 18:00,26.74,
25/6/2003 19:00,26.68,
25/6/2003 20:00,26.54,
25/6/2003 21:00,26.49,
25/6/2003 22:00,26.51,
25/6/2003 23:00,26.60,
26/6/2003 0:00,26.60,
26/6/2003 1:00,26.57,
26/6/2003 2:00,26.54,
26/6/2003 3:00,26.54,
26/6/2003 4:00,26.53,
26/6/2003 5:00,26.53,
26/6/2003 6:00,26.60,
26/6/2003 7:00,26.67,
26/6/2003 8:00,26.79,
26/6/2003 9:00,27.02,
26/6/2003 10:00,27.09,
26/6/2003 11:00,27.08,
26/6/2003 12:00,27.12,
26/6/2003 13:00,27.22,
26/6/2003 14:00,27.35,
26/6/2003 15:00,27.44,
26/6/2003 16:00,27.51,
26/6/2003 17:00,27.55,
26/6/2003 18:00,27.58,
26/6/2003 19:00,27.64,
26/6/2003 20:00,27.69,
26/6/2003 21:00,27.74,
26/6/2003 22:00,27.73,
26/6/2003 23:00,27.68,
27/6/2003 0:00,27.48,
27/6/2003 1:00,27.37,
27/6/2003 2:00,27.38,
27/6/2003 3:00,27.40,
27/6/2003 4:00,27.33,
27/6/2003 5:00,27.33,
27/6/2003 6:00,27.26,
27/6/2003 7:00,27.29,
27/6/2003 8:00,27.34,
27/6/2003 9:00,27.38,
27/6/2003 10:00,27.41,
27/6/2003 11:00,27.45,
27/6/2003 12:00,27.69,
27/6/2003 13:00,27.93,
27/6/2003 14:00,27.97,
27/6/2003 15:00,27.97,
27/6/2003 16:00,27.97,
27/6/2003 17:00,27.95,
27/6/2003 18:00,27.93,
27/6/2003 19:00,27.91,
27/6/2003 20:00,27.89,
27/6/2003 21:00,27.89,
27/6/2003 22:00,27.91,
27/6/2003 23:00,27.87,
28/6/2003 0:00,27.84,
28/6/2003 1:00,27.82,
28/6/2003 2:00,27.75,
28/6/2003 3:00,27.71,
28/6/2003 4:00,27.65,
28/6/2003 5:00,27.59,
28/6/2003 6:00,27.62,
28/6/2003 7:00,27.42,
28/6/2003 8:00,27.36,
28/6/2003 9:00,27.58,
28/6/2003 10:00,27.85,
28/6/2003 11:00,27.98,
28/6/2003 12:00,28.07,
28/6/2003 13:00,28.05,
28/6/2003 14:00,28.03,
28/6/2003 15:00,27.96,
28/6/2003 16:00,27.92,
28/6/2003 17:00,27.96,
28/6/2003 18:00,27.98,
28/6/2003 19:00,28.01,
28/6/2003 20:00,27.99,
28/6/2003 21:00,27.96,
28/6/2003 22:00,27.92,
28/6/2003 23:00,27.86,
29/6/2003 0:00,27.85,
29/6/2003 1:00,27.86,
29/6/2003 2:00,27.82,
29/6/2003 3:00,27.77,
29/6/2003 4:00,27.84,
29/6/2003 5:00,27.93,
29/6/2003 6:00,27.91,
29/6/2003 7:00,27.90,
29/6/2003 8:00,27.96,
29/6/2003 9:00,28.03,
29/6/2003 10:00,28.05,
29/6/2003 11:00,28.06,
29/6/2003 12:00,28.10,
29/6/2003 13:00,28.16,
29/6/2003 14:00,28.09,
29/6/2003 15:00,28.06,
29/6/2003 16:00,28.06,
29/6/2003 17:00,28.06,
29/6/2003 18:00,28.03,
29/6/2003 19:00,28.00,
29/6/2003 20:00,27.93,
29/6/2003 21:00,27.91,
29/6/2003 22:00,27.90,
29/6/2003 23:00,27.94,
30/6/2003 0:00,28.00,
30/6/2003 1:00,28.00,
30/6/2003 2:00,28.00,
30/6/2003 3:00,28.07,
30/6/2003 4:00,28.40,
30/6/2003 5:00,28.15,
30/6/2003 6:00,27.98,
30/6/2003 7:00,27.98,
30/6/2003 8:00,28.02,
30/6/2003 9:00,28.08,
30/6/2003 10:00,28.33,
30/6/2003 11:00,28.49,
30/6/2003 12:00,28.46,
30/6/2003 13:00,28.42,
30/6/2003 14:00,28.36,
30/6/2003 15:00,28.32,
30/6/2003 16:00,28.34,
30/6/2003 17:00,28.35,
30/6/2003 18:00,28.35,
30/6/2003 19:00,28.36,
30/6/2003 20:00,28.42,
30/6/2003 21:00,28.46,
30/6/2003 22:00,28.48,
30/6/2003 23:00,28.50,
1/7/2003 0:00,28.49,
1/7/2003 1:00,28.48,
1/7/2003 2:00,28.50,
1/7/2003 3:00,28.50,
1/7/2003 4:00,28.50,
1/7/2003 5:00,28.42,
1/7/2003 6:00,28.34,
1/7/2003 7:00,28.34,
1/7/2003 8:00,28.34,
1/7/2003 9:00,28.31,
1/7/2003 10:00,28.35,
1/7/2003 11:00,28.43,
1/7/2003 12:00,28.54,
1/7/2003 13:00,28.63,
1/7/2003 14:00,28.71,
1/7/2003 15:00,28.76,
1/7/2003 16:00,28.78,
1/7/2003 17:00,28.82,
1/7/2003 18:00,28.90,
1/7/2003 19:00,28.93,
1/7/2003 20:00,28.91,
1/7/2003 21:00,28.92,
1/7/2003 22:00,28.93,
1/7/2003 23:00,28.91,
2/7/2003 0:00,28.65,
2/7/2003 1:00,28.54,
2/7/2003 2:00,28.66,
2/7/2003 3:00,28.92,
2/7/2003 4:00,29.00,
2/7/2003 5:00,29.00,
2/7/2003 6:00,29.01,
2/7/2003 7:00,28.99,
2/7/2003 8:00,28.81,
2/7/2003 9:00,28.67,
2/7/2003 10:00,28.79,
2/7/2003 11:00,28.49,
2/7/2003 12:00,28.69,
2/7/2003 13:00,28.99,
2/7/2003 14:00,28.98,
2/7/2003 15:00,28.82,
2/7/2003 16:00,28.78,
2/7/2003 17:00,28.74,
2/7/2003 18:00,28.70,
2/7/2003 19:00,28.52,
2/7/2003 20:00,28.36,
2/7/2003 21:00,28.11,
2/7/2003 22:00,27.98,
2/7/2003 23:00,27.93,
3/7/2003 0:00,27.60,
3/7/2003 1:00,27.29,
3/7/2003 2:00,27.25,
3/7/2003 3:00,27.23,
3/7/2003 4:00,27.24,
3/7/2003 5:00,27.25,
3/7/2003 6:00,27.25,
3/7/2003 7:00,27.26,
3/7/2003 8:00,27.29,
3/7/2003 9:00,27.31,
3/7/2003 10:00,27.36,
3/7/2003 11:00,27.50,
3/7/2003 12:00,27.81,
3/7/2003 13:00,28.17,
3/7/2003 14:00,28.19,
3/7/2003 15:00,28.18,
3/7/2003 16:00,28.17,
3/7/2003 17:00,28.17,
3/7/2003 18:00,28.16,
3/7/2003 19:00,28.12,
3/7/2003 20:00,28.09,
3/7/2003 21:00,28.01,
3/7/2003 22:00,27.78,
3/7/2003 23:00,27.68,
4/7/2003 0:00,27.66,
4/7/2003 1:00,27.65,
4/7/2003 2:00,27.59,
4/7/2003 3:00,27.54,
4/7/2003 4:00,27.44,
4/7/2003 5:00,27.42,
4/7/2003 6:00,27.39,
4/7/2003 7:00,27.38,
4/7/2003 8:00,27.37,
4/7/2003 9:00,27.36,
4/7/2003 10:00,27.39,
4/7/2003 11:00,27.46,
4/7/2003 12:00,27.55,
4/7/2003 13:00,27.63,
4/7/2003 14:00,27.75,
4/7/2003 15:00,28.24,
4/7/2003 16:00,28.67,
4/7/2003 17:00,28.75,
4/7/2003 18:00,28.74,
4/7/2003 19:00,28.75,
4/7/2003 20:00,28.62,
4/7/2003 21:00,28.31,
4/7/2003 22:00,27.89,
4/7/2003 23:00,27.64,
5/7/2003 0:00,27.51,
5/7/2003 1:00,27.43,
5/7/2003 2:00,27.40,
5/7/2003 3:00,27.40,
5/7/2003 4:00,27.42,
5/7/2003 5:00,27.53,
5/7/2003 6:00,27.66,
5/7/2003 7:00,27.66,
5/7/2003 8:00,27.62,
5/7/2003 9:00,27.58,
5/7/2003 10:00,27.77,
5/7/2003 11:00,28.17,
5/7/2003 12:00,28.62,
5/7/2003 13:00,28.97,
5/7/2003 14:00,29.04,
5/7/2003 15:00,28.99,
5/7/2003 16:00,28.99,
5/7/2003 17:00,28.89,
5/7/2003 18:00,28.86,
5/7/2003 19:00,28.74,
5/7/2003 20:00,28.72,
5/7/2003 21:00,28.68,
5/7/2003 22:00,28.57,
5/7/2003 23:00,28.56,
6/7/2003 0:00,28.51,
6/7/2003 1:00,28.54,
6/7/2003 2:00,28.40,
6/7/2003 3:00,28.04,
6/7/2003 4:00,27.94,
6/7/2003 5:00,27.98,
6/7/2003 6:00,27.90,
6/7/2003 7:00,27.94,
6/7/2003 8:00,28.16,
6/7/2003 9:00,28.55,
6/7/2003 10:00,28.49,
6/7/2003 11:00,28.67,
6/7/2003 12:00,28.81,
6/7/2003 13:00,28.96,
6/7/2003 14:00,28.99,
6/7/2003 15:00,28.95,
6/7/2003 16:00,28.99,
6/7/2003 17:00,28.95,
6/7/2003 18:00,28.88,
6/7/2003 19:00,28.79,
6/7/2003 20:00,28.73,
6/7/2003 21:00,28.71,
6/7/2003 22:00,28.71,
6/7/2003 23:00,28.69,
7/7/2003 0:00,28.71,
7/7/2003 1:00,28.82,
7/7/2003 2:00,28.95,
7/7/2003 3:00,29.06,
7/7/2003 4:00,29.10,
7/7/2003 5:00,29.10,
7/7/2003 6:00,29.08,
7/7/2003 7:00,28.96,
7/7/2003 8:00,28.90,
7/7/2003 9:00,28.91,
7/7/2003 10:00,28.99,
7/7/2003 11:00,29.08,
7/7/2003 12:00,29.15,
7/7/2003 13:00,29.22,
7/7/2003 14:00,29.27,
7/7/2003 15:00,29.31,
7/7/2003 16:00,29.35,
7/7/2003 17:00,29.37,
7/7/2003 18:00,29.36,
7/7/2003 19:00,29.36,
7/7/2003 20:00,29.37,
7/7/2003 21:00,29.37,
7/7/2003 22:00,29.40,
7/7/2003 23:00,29.44,
8/7/2003 0:00,29.45,
8/7/2003 1:00,29.44,
8/7/2003 2:00,29.44,
8/7/2003 3:00,29.43,
8/7/2003 4:00,29.40,
8/7/2003 5:00,29.37,
8/7/2003 6:00,29.37,
8/7/2003 7:00,29.39,
8/7/2003 8:00,29.42,
8/7/2003 9:00,29.45,
8/7/2003 10:00,29.49,
8/7/2003 11:00,29.53,
8/7/2003 12:00,29.57,
8/7/2003 13:00,29.61,
8/7/2003 14:00,29.62,
8/7/2003 15:00,29.63,
8/7/2003 16:00,29.66,
8/7/2003 17:00,29.65,
8/7/2003 18:00,29.63,
8/7/2003 19:00,29.62,
8/7/2003 20:00,29.61,
8/7/2003 21:00,29.59,
8/7/2003 22:00,29.45,
8/7/2003 23:00,29.08,
9/7/2003 0:00,29.25,
9/7/2003 1:00,29.10,
9/7/2003 2:00,28.75,
9/7/2003 3:00,28.41,
9/7/2003 4:00,28.30,
9/7/2003 5:00,28.34,
9/7/2003 6:00,28.41,
9/7/2003 7:00,28.49,
9/7/2003 8:00,28.57,
9/7/2003 9:00,28.59,
9/7/2003 10:00,28.64,
9/7/2003 11:00,28.59,
9/7/2003 12:00,28.58,
9/7/2003 13:00,28.59,
9/7/2003 14:00,28.64,
9/7/2003 15:00,28.75,
9/7/2003 16:00,28.81,
9/7/2003 17:00,28.81,
9/7/2003 18:00,28.83,
9/7/2003 19:00,28.78,
9/7/2003 20:00,28.73,
9/7/2003 21:00,28.79,
9/7/2003 22:00,28.86,
9/7/2003 23:00,28.80,
10/7/2003 0:00,28.79,
10/7/2003 1:00,28.69,
10/7/2003 2:00,28.59,
10/7/2003 3:00,28.52,
